2013-12-27 11:09:38,793 [main] DEBUG c.q.c.server.ConfKeeperServer - debug 1
2014-01-14 10:49:05,205 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:56850 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 10:54:02,197 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:56898 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 15:01:35,392 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:62034 sent msg:{"code":502}
2014-01-14 15:08:23,927 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:62086 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 15:20:58,390 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:62222 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 15:26:27,191 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:62300 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 15:40:10,360 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:62419 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 17:00:38,689 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63426 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 17:01:56,261 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63426 sent msg:{"content":"","event":"GET"}
2014-01-14 17:16:42,932 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63524 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 17:17:10,178 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63524 sent msg:{"content":[{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest1(String)","value":"yatetest1"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest2(long)","value":"2"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest3(Long)","value":"3"}],"event":"GET"}
2014-01-14 17:18:40,453 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63574 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 17:19:00,875 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63574 sent msg:{"content":[{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest1(String)","value":"yatetest1"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest2(long)","value":"2"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest3(Long)","value":"3"}],"event":"SET"}
2014-01-14 17:20:20,702 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63574 sent msg:{"content":[{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest1(String)","value":"yatetest1"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest2(long)","value":"2"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest3(Long)","value":"3"}],"event":"SET"}
2014-01-14 17:20:28,630 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63574 sent msg:{"content":[{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest1(String)","value":"yatetest1"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest2(long)","value":"2"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest3(Long)","value":"3"}],"event":"SET"}
2014-01-14 17:28:04,938 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63640 sent msg:{"content":[{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"},{"key":"db0","value":"dbv0"},{"key":"db1","value":"dbv1"},{"key":"db2","value":"dbv2"},{"key":"db3","value":"dbv3"},{"key":"db4","value":"dbv4"}],"event":"GET"}
2014-01-14 17:28:14,087 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:63640 sent msg:{"content":[{"key":" com.qianwang365.confkeeper.client.utils.TestBean.setTest1(String)","value":"yatetest1"},{"key":" com.qianwang365.confkeeper.client.utils.TestBean.setTest2(Long)","value":"2"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest3(int)","value":"3"}],"event":"SET"}
2014-01-15 09:42:40,571 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:54726 sent msg:{"content":[{"key":" com.qianwang365.confkeeper.client.utils.TestBean.setTest1(String)","value":"yatetest1"},{"key":" com.qianwang365.confkeeper.client.utils.TestBean.setTest2(Long)","value":"2"},{"key":"com.qianwang365.confkeeper.utils.TestBean.setTest3(int)","value":"3"}],"event":"SET"}
2014-01-15 09:42:40,576 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:54726 sent msg:{"code":502}
2014-01-15 09:53:44,885 [NioProcessor-3] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:54931 sent msg:{"code":502}
2014-01-15 10:06:51,848 [NioProcessor-2] DEBUG c.q.c.server.handler.AcceptorHandler - /127.0.0.1:55158 sent msg:{"code":502}
